File,Total Time,Coding %,Debugging %,Testing %,FC% Flow Complexity,OV% Object Vocabulary,OC% Object Conjuration,AI% Arithmetic Intricacy,DT% Data Transfer,ID% Inline Data,CS% Code Structure,CM% Comments,CCR Code to Comment Ratio,ECF Essential Comment Factor,CSM Code Structure Modularity,LD Logic Density,SDE Source Divergence Entropy,IDF Information Diversity Factor,OCF Object Convolution Factor,LLOC Logical Lines of Code,Multi Line Comments,Single Line Comments,High Quality Comments,Strings,Numeric Constants,Code Nature,Quality Notes Count,Quality Notes Detail,
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\actions\xml\AbstractXmlAction.java,9,45,31,24,12,56,16,0,6,0,8,2,21,50,184,13,36,175,24,22,8,1,5,0,0,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\actions\xml\ActionFactory.java,35,41,32,26,31,39,15,0,7,0,7,1,18,40,190,45,40,236,23,84,13,8,16,1,2,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\actions\xml\ActionFilter.java,2,53,26,21,0,73,9,0,1,0,9,8,100,166,222,0,5,72,16,4,5,0,5,0,0,Normal,1,* Code structure may be too fragmented. 
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\actions\xml\ActionHandler.java,2,51,27,22,0,79,8,0,2,0,6,4,50,150,105,0,13,57,13,5,5,0,3,0,0,Normal,0,
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\actions\xml\ActionPair.java,3,46,30,24,8,52,21,0,5,0,11,3,21,50,188,14,32,230,21,13,6,0,3,0,0,Normal,1,* Code structure may be too fragmented. 
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\actions\xml\ActorXml.java,2,52,27,21,0,80,6,0,2,0,7,5,60,150,133,0,11,41,10,4,4,0,3,0,0,Normal,0,
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\actions\xml\NodeHookUndoableContentActor.java,23,43,31,26,20,48,18,0,7,0,6,1,6,15,158,35,49,232,32,47,2,1,3,2,0,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\actions\xml\PrintActionHandler.java,7,47,30,24,11,63,12,0,4,0,7,2,57,133,199,28,25,113,23,13,7,2,8,0,0,Normal,0,
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\actions\xml\UndoActionHandler.java,7,45,30,25,15,56,15,0,5,0,8,2,15,33,198,26,24,159,22,18,3,1,3,0,0,Normal,0,
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\attributeactors\AssignAttributeDialog.java,111,41,32,27,26,33,24,1,9,0,8,0,0,1,126,38,45,444,29,333,2,0,2,22,38,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\attributeactors\AttributeManagerDialog.java,40,46,30,25,5,54,23,0,9,0,9,1,13,37,158,21,41,260,28,123,7,14,17,18,5,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\attributeactors\AttributeRegistryTable.java,41,41,33,26,28,40,17,1,6,0,7,0,6,14,178,40,45,267,28,94,6,0,6,8,19,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\attributeactors\AttributesListener.java,1,53,27,21,0,78,7,0,1,0,7,6,50,100,150,0,6,50,12,3,2,0,2,0,0,Normal,0,
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\attributeactors\ImportAttributesDialog.java,82,41,33,26,30,36,19,1,8,0,7,0,0,2,139,48,47,325,27,212,2,0,2,8,18,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\attributeactors\InsertAttributeActor.java,12,46,30,24,7,60,19,0,7,0,7,1,7,20,165,19,44,188,32,25,2,0,2,0,0,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\attributeactors\ListDialog.java,66,42,32,26,24,41,18,2,8,0,6,0,13,40,133,41,47,268,27,162,7,16,22,6,40,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\attributeactors\MindMapModeAttributeController.java,96,40,33,27,30,26,26,1,9,0,7,0,2,6,126,53,46,603,32,285,7,0,6,36,15,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\attributeactors\RegistryAttributeActor.java,9,46,30,24,9,61,15,0,7,0,7,1,8,20,184,30,37,144,23,22,2,0,2,0,0,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\attributeactors\RegistryAttributeValueActor.java,9,46,30,24,9,59,16,0,7,0,7,1,9,20,191,22,37,165,26,21,2,0,2,0,0,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\attributeactors\RemoveAttributeActor.java,11,46,30,24,8,60,17,0,7,0,7,1,8,20,173,24,42,169,28,24,2,0,2,0,0,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\attributeactors\ReplaceAttributeValueActor.java,9,45,30,25,10,56,19,0,6,0,8,1,9,20,190,18,41,206,30,21,2,0,2,0,0,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\attributeactors\SetAttributeColumnWidthActor.java,10,45,30,24,9,58,19,0,7,0,7,1,8,20,183,21,42,197,31,22,2,0,2,0,0,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\attributeactors\SetAttributeFontSizeActor.java,7,45,30,24,11,56,16,0,6,0,8,1,9,20,198,23,35,175,23,20,2,0,2,0,0,Normal,1,* Code structure may be too fragmented. 
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\attributeactors\SetAttributeNameActor.java,10,45,30,25,9,57,20,0,7,0,7,1,8,20,177,20,42,208,32,23,2,0,2,0,1,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\attributeactors\SetAttributeRestrictedActor.java,12,43,32,25,23,47,15,0,6,0,8,1,6,14,217,27,44,197,24,28,2,0,2,0,0,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\attributeactors\SetAttributeValueActor.java,10,45,30,25,9,57,20,0,7,0,7,1,8,20,177,20,42,208,32,23,2,0,2,0,1,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\attributeactors\SetAttributeVisibleActor.java,9,45,30,24,9,57,17,0,7,0,8,1,8,20,183,21,40,182,26,22,2,0,2,0,0,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\attributeactors\UnregistryAttributeActor.java,14,45,31,25,14,55,15,1,7,0,7,1,6,14,162,42,39,161,23,32,2,0,2,0,1,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\attributeactors\UnregistryAttributeValueActor.java,9,46,30,24,10,58,17,0,7,0,8,1,9,20,200,19,37,172,27,20,2,0,2,0,0,Normal,1,* Code structure may be too fragmented. 
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\dialogs\StylePatternFrame.java,118,42,32,26,15,37,28,3,10,0,6,0,6,24,84,48,45,458,35,347,17,13,22,82,17,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\EncryptedMindMapNode.java,69,39,34,27,37,31,16,1,7,0,8,1,16,35,192,45,53,312,21,185,21,18,30,16,4,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\hooks\MindMapHookAdapter.java,2,49,29,22,5,64,11,0,5,0,11,5,28,50,229,0,26,90,12,6,4,0,2,0,0,Normal,1,* Code structure may be too fragmented. 
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\hooks\MindMapHookFactory.java,70,41,33,26,29,38,18,0,8,0,7,1,17,45,154,55,47,291,27,169,20,16,30,12,0,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\hooks\MindMapNodeHookAdapter.java,2,49,29,22,5,64,11,0,5,0,11,5,28,50,229,0,26,90,12,6,4,0,2,0,0,Normal,1,* Code structure may be too fragmented. 
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\hooks\PermanentMindMapNodeHookAdapter.java,6,48,29,24,3,64,15,0,7,0,8,2,33,71,208,6,45,144,24,14,6,1,5,0,0,Normal,1,* Code structure may be too fragmented. 
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\JAutoScrollBarPane.java,13,41,33,26,36,40,9,2,6,0,6,1,14,36,178,70,59,133,16,26,5,0,4,0,0,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\listeners\MindMapMouseMotionManager.java,19,42,32,25,24,39,16,5,8,0,6,1,14,46,133,74,52,254,25,46,4,5,7,0,5,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\listeners\MindMapNodeDropListener.java,53,41,33,26,35,38,13,0,7,0,6,1,50,119,188,58,51,207,25,99,2,50,50,9,1,Normal,0,
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\listeners\MindMapNodeMotionListener.java,50,41,33,26,25,38,19,3,9,0,7,0,6,19,150,60,51,300,29,117,9,4,8,4,7,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\MindMapArrowLinkModel.java,26,39,35,26,41,32,12,4,5,0,5,1,10,23,186,97,57,221,28,39,4,0,4,3,14,Data Manipulation Oriented,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\MindMapCloudModel.java,2,51,27,22,0,72,12,0,2,0,9,5,40,66,210,0,21,90,18,4,2,0,2,0,0,Normal,1,* Code structure may be too fragmented. 
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\MindMapController.java,474,40,33,27,30,31,21,1,9,0,7,0,9,25,147,52,50,415,30,1227,37,106,119,112,57,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\MindMapEdgeModel.java,2,51,27,22,0,72,12,0,2,0,9,5,40,66,210,0,21,90,18,4,2,0,2,0,0,Normal,1,* Code structure may be too fragmented. 
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\MindMapHTMLWriter.java,105,40,34,26,37,17,17,15,6,2,6,0,20,53,153,118,51,602,28,233,11,45,49,232,26,Algorithmic Oriented,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\MindMapMapModel.java,152,39,34,27,34,29,20,1,8,0,8,0,18,44,175,47,48,419,27,401,23,58,73,60,17,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\MindMapMode.java,11,44,31,25,16,54,14,0,6,0,8,1,9,21,196,31,38,157,19,31,3,0,3,3,0,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\MindMapNodeModel.java,46,39,34,27,39,27,14,5,7,1,7,1,16,35,189,64,55,317,21,114,3,20,19,41,10,Data Manipulation Oriented,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\MindMapPopupMenu.java,6,46,30,24,13,57,15,2,5,0,7,2,12,33,139,37,34,156,22,15,3,0,2,2,0,Normal,0,
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\MindMapToolBar.java,24,43,32,25,21,46,17,0,7,0,7,1,22,68,131,32,40,227,20,76,2,17,17,9,3,Normal,0,
C:\Users\sainath\Desktop\freemind\modes\mindmapmode\MindMapXMLElement.java,20,44,32,25,15,57,14,0,7,0,6,1,20,47,191,27,48,150,25,43,4,6,9,1,0,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\modes\MindMapNode.java,34,48,28,23,0,77,12,0,7,0,2,2,47,400,9,4,33,96,15,100,35,13,48,4,0,Normal,1,* May need breaking down into functions or classes. 
C:\Users\sainath\Desktop\freemind\modes\Mode.java,5,48,29,23,2,71,15,0,5,0,5,2,33,133,86,0,30,126,24,11,4,0,4,1,0,Normal,0,
C:\Users\sainath\Desktop\freemind\modes\ModeController.java,29,49,28,23,0,76,14,0,6,0,2,2,51,381,19,1,28,117,20,80,40,4,42,1,0,Normal,0,
C:\Users\sainath\Desktop\freemind\modes\ModesCreator.java,17,42,32,26,27,44,14,1,7,0,6,1,14,40,150,43,42,193,22,40,6,0,6,8,0,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\modes\NodeAdapter.java,279,38,35,27,44,24,17,1,7,0,7,0,19,42,196,49,52,434,26,669,35,132,131,46,49,Data Manipulation Oriented,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\modes\NodeDownAction.java,3,50,27,23,0,68,15,0,5,0,9,3,22,50,181,11,27,126,21,8,2,0,2,1,1,Normal,1,* Code structure may be too fragmented. 
C:\Users\sainath\Desktop\freemind\modes\NodeViewEvent.java,1,52,26,22,0,55,20,0,4,0,13,8,42,100,150,14,17,183,15,6,3,0,3,0,0,Normal,0,
C:\Users\sainath\Desktop\freemind\modes\NodeViewEventListener.java,1,52,26,22,0,70,14,0,2,0,7,7,60,150,104,0,10,111,20,4,5,0,3,0,0,Normal,0,
C:\Users\sainath\Desktop\freemind\modes\schememode\SchemeController.java,24,44,31,24,17,55,12,3,7,0,6,1,44,115,163,48,50,134,21,49,3,22,22,10,0,Normal,0,
C:\Users\sainath\Desktop\freemind\modes\schememode\SchemeEdgeModel.java,2,51,27,22,0,72,12,0,2,0,9,5,40,66,210,0,21,90,18,4,2,0,2,0,0,Normal,1,* Code structure may be too fragmented. 
C:\Users\sainath\Desktop\freemind\modes\schememode\SchemeMapModel.java,28,41,33,26,31,43,12,0,7,0,6,1,31,70,193,31,51,173,21,60,6,21,19,6,7,Normal,0,
C:\Users\sainath\Desktop\freemind\modes\schememode\SchemeMode.java,9,44,31,24,13,54,16,0,5,0,10,1,10,21,206,23,34,180,18,29,3,0,3,1,0,Normal,2,* Needs more comments. * Code structure may be too fragmented. 
C:\Users\sainath\Desktop\freemind\modes\schememode\SchemeNodeModel.java,23,38,35,27,48,22,11,4,7,0,7,1,7,13,235,82,67,296,18,50,3,3,4,13,1,Data Manipulation Oriented,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\modes\schememode\SchemePopupMenu.java,2,51,27,22,0,66,17,0,3,0,10,5,42,100,159,14,12,140,20,6,2,1,3,0,0,Normal,0,
C:\Users\sainath\Desktop\freemind\modes\schememode\SchemeToolBar.java,4,49,28,23,0,67,17,0,6,0,7,3,15,50,92,46,28,150,20,12,2,0,2,0,0,Normal,0,
C:\Users\sainath\Desktop\freemind\modes\StylePattern.java,74,39,34,27,38,28,17,1,7,0,8,1,27,55,209,51,45,376,27,173,36,14,47,52,2,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\modes\StylePatternFactory.java,68,40,33,27,32,31,20,1,9,0,6,0,4,13,144,59,57,387,34,144,6,1,7,27,3,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\modes\viewmodes\CommonToggleChildrenFoldedAction.java,6,49,28,23,0,74,11,0,6,0,7,2,21,60,138,21,33,89,18,13,3,0,3,1,0,Normal,0,
C:\Users\sainath\Desktop\freemind\modes\viewmodes\ViewControllerAdapter.java,26,42,32,26,25,46,14,0,8,0,6,1,28,77,157,47,49,189,24,58,5,15,17,2,0,Normal,0,
C:\Users\sainath\Desktop\freemind\modes\XMLElementAdapter.java,169,37,35,28,47,21,16,1,8,0,7,0,16,36,202,63,53,456,27,363,15,46,60,91,9,Data Manipulation Oriented,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\preferences\FreemindPropertyContributor.java,1,54,26,21,0,75,7,0,1,0,8,8,75,150,135,0,8,50,10,3,3,0,3,0,0,Normal,0,
C:\Users\sainath\Desktop\freemind\preferences\FreemindPropertyListener.java,1,53,26,21,0,75,9,0,1,0,7,8,75,150,132,0,20,66,15,3,3,0,3,0,0,Normal,0,
C:\Users\sainath\Desktop\freemind\preferences\layout\GrabKeyDialog.java,100,37,36,27,44,25,16,1,6,0,6,1,34,98,143,53,51,402,28,215,19,82,74,39,22,Data Manipulation Oriented,0,
C:\Users\sainath\Desktop\freemind\preferences\layout\KeyEventTranslator.java,89,36,37,27,53,17,13,5,5,0,5,1,23,57,178,68,60,464,29,149,16,33,35,31,33,Data Manipulation Oriented,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\preferences\layout\KeyEventWorkaround.java,58,36,37,27,54,25,10,3,3,0,4,0,29,83,161,79,43,257,27,83,7,26,25,20,15,Data Manipulation Oriented,0,
C:\Users\sainath\Desktop\freemind\preferences\layout\OptionPanel.java,151,42,31,27,14,28,35,1,13,2,7,1,40,168,82,24,49,782,38,516,22,340,210,314,29,Data I/O Oriented,0,
C:\Users\sainath\Desktop\freemind\preferences\layout\VariableSizeCardLayout.java,12,43,32,25,26,45,10,7,5,0,6,1,12,25,203,95,50,133,20,23,3,0,3,0,5,Algorithmic Oriented,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\view\MapModule.java,11,42,33,25,22,41,19,2,6,0,10,1,15,33,194,35,40,273,20,39,5,1,6,1,1,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\view\mindmapview\ArrowLinkView.java,75,38,35,27,41,26,15,4,8,0,5,0,24,64,159,89,60,365,33,128,23,12,31,2,36,Data Manipulation Oriented,0,
C:\Users\sainath\Desktop\freemind\view\mindmapview\attributeview\AttributePopupMenu.java,49,40,34,26,35,34,15,2,7,0,8,0,8,18,216,48,49,264,21,122,12,0,11,6,11,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\view\mindmapview\attributeview\AttributeTable.java,148,39,34,27,39,30,15,3,7,0,5,0,5,13,157,74,57,304,28,292,14,8,15,2,45,Data Manipulation Oriented,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\view\mindmapview\attributeview\AttributeTableCellRenderer.java,15,41,33,25,31,43,11,3,5,0,6,1,18,40,193,51,46,161,20,32,4,2,6,1,4,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\view\mindmapview\attributeview\AttributeTableModelDecoratorAdapter.java,11,46,30,24,4,63,16,0,6,0,9,1,14,31,198,8,34,158,20,34,5,0,5,0,1,Normal,2,* Needs more comments. * Code structure may be too fragmented. 
C:\Users\sainath\Desktop\freemind\view\mindmapview\attributeview\AttributeView.java,56,39,34,27,39,33,13,0,8,0,7,0,5,12,187,33,59,241,20,135,11,1,7,1,4,Data Manipulation Oriented,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\view\mindmapview\attributeview\AttributeViewScrollPane.java,4,47,30,23,7,65,9,0,6,0,10,2,14,33,199,0,45,84,11,13,3,0,2,0,0,Normal,1,* Code structure may be too fragmented. 
C:\Users\sainath\Desktop\freemind\view\mindmapview\attributeview\ExtendedAttributeTableModelDecorator.java,26,38,36,27,44,27,15,2,5,0,6,1,7,16,202,53,52,340,27,53,6,0,4,2,12,Data Manipulation Oriented,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\view\mindmapview\attributeview\ReducedAttributeTableModelDecorator.java,23,40,34,26,34,37,14,1,6,0,7,1,15,30,206,33,50,223,23,52,8,0,8,0,8,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\view\mindmapview\BezierEdgeView.java,14,45,31,25,17,51,14,6,6,0,6,1,19,60,130,70,47,163,24,30,3,3,6,0,7,Algorithmic Oriented,0,
C:\Users\sainath\Desktop\freemind\view\mindmapview\BubbleMainView.java,25,43,32,25,17,46,14,7,8,1,7,1,19,52,163,62,63,181,21,60,7,5,12,0,32,Algorithmic Oriented,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\view\mindmapview\CloudView.java,42,42,33,25,23,34,20,10,7,0,5,1,22,74,107,93,56,357,27,114,21,6,26,0,23,Algorithmic Oriented,0,
C:\Users\sainath\Desktop\freemind\view\mindmapview\ConvexHull.java,47,38,35,27,43,19,16,10,8,1,4,0,15,48,97,123,55,514,34,85,3,12,13,0,41,Algorithmic Oriented,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\view\mindmapview\EdgeView.java,17,43,32,25,15,49,18,1,7,0,8,1,11,30,170,31,48,225,22,50,6,0,6,0,5,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\view\mindmapview\EditNodeBase.java,49,42,33,26,24,44,17,0,6,0,9,0,10,21,207,25,39,238,23,137,19,6,14,6,4,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\view\mindmapview\EditNodeDialog.java,49,43,31,26,17,46,18,0,9,0,8,1,15,38,174,23,50,248,25,137,8,13,21,14,5,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\view\mindmapview\EditNodeExternalApplication.java,16,44,31,25,18,57,11,0,6,0,7,1,45,112,177,40,43,118,17,39,3,16,18,3,0,Normal,0,
C:\Users\sainath\Desktop\freemind\view\mindmapview\EditNodeTextField.java,55,42,32,26,25,44,15,3,7,0,6,1,25,74,143,59,47,202,23,126,3,29,32,0,18,Normal,0,
C:\Users\sainath\Desktop\freemind\view\mindmapview\EditNodeWYSIWYG.java,52,43,31,25,17,46,17,3,9,0,8,0,10,28,165,45,52,224,24,135,8,7,14,27,4,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\view\mindmapview\ForkMainView.java,26,41,33,25,28,35,13,9,8,0,6,1,8,20,171,88,70,232,21,59,4,1,5,0,21,Algorithmic Oriented,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\view\mindmapview\LeftNodeViewLayout.java,16,45,31,24,11,56,15,4,7,0,6,1,8,27,122,64,52,167,26,36,3,0,3,0,3,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\view\mindmapview\LinearEdgeView.java,13,42,32,25,20,41,18,4,8,0,8,1,11,30,162,45,51,260,26,34,3,1,4,0,5,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\view\mindmapview\MainView.java,83,40,34,26,31,34,15,6,7,0,6,0,11,27,190,72,61,267,28,161,15,4,19,3,63,Algorithmic Oriented,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\view\mindmapview\MapView.java,340,38,35,27,41,23,17,3,8,0,7,0,18,44,165,66,55,458,27,808,42,122,147,28,70,Data Manipulation Oriented,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\view\mindmapview\MindMapLayout.java,22,43,32,25,20,43,18,5,7,0,7,1,23,54,172,69,42,250,28,51,4,12,12,0,9,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\view\mindmapview\MultipleImage.java,23,41,33,26,31,38,14,3,7,0,5,1,43,120,127,72,52,229,22,54,2,28,24,0,9,Normal,0,
C:\Users\sainath\Desktop\freemind\view\mindmapview\NodeMotionListenerView.java,14,46,30,24,12,58,12,3,7,0,7,1,17,53,147,38,47,129,17,38,3,4,7,1,9,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\view\mindmapview\NodeView.java,342,37,36,28,45,20,16,3,9,0,7,0,15,35,176,69,62,487,25,794,42,103,123,45,103,Data Manipulation Oriented,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\view\mindmapview\NodeViewFactory.java,46,40,34,26,35,35,15,1,6,0,8,0,3,7,213,46,50,255,23,108,3,1,4,2,6,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\view\mindmapview\NodeViewLayout.java,2,51,27,22,0,77,11,0,2,0,5,4,33,100,90,0,19,85,20,5,2,0,2,0,0,Normal,0,
C:\Users\sainath\Desktop\freemind\view\mindmapview\NodeViewLayoutAdapter.java,68,39,34,27,35,22,18,10,8,0,6,0,6,17,144,104,64,517,28,167,11,0,11,0,37,Algorithmic Oriented,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\view\mindmapview\NodeViewVisitor.java,1,54,26,21,0,71,10,0,2,0,9,8,50,100,141,0,8,71,12,3,2,0,2,0,0,Normal,0,
C:\Users\sainath\Desktop\freemind\view\mindmapview\PathBBox.java,48,38,36,26,22,20,20,17,16,1,4,0,18,62,89,157,68,618,38,98,2,16,18,0,64,Algorithmic Oriented,0,
C:\Users\sainath\Desktop\freemind\view\mindmapview\RightNodeViewLayout.java,17,45,31,24,11,54,16,5,7,0,6,1,7,27,118,73,53,185,27,37,3,0,3,0,3,Normal,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\view\mindmapview\RootMainView.java,28,43,32,24,18,45,13,10,7,1,6,1,13,33,182,71,66,170,22,59,7,1,8,0,38,Algorithmic Oriented,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\view\mindmapview\SharpBezierEdgeView.java,28,44,31,24,11,40,21,15,7,0,6,0,7,26,112,116,51,311,33,65,3,2,5,0,16,Algorithmic Oriented,1,* Needs more comments. 
C:\Users\sainath\Desktop\freemind\view\mindmapview\SharpLinearEdgeView.java,7,47,30,23,1,63,12,6,9,0,8,2,23,50,197,41,50,110,18,16,3,1,4,0,3,Algorithmic Oriented,1,* Code structure may be too fragmented. 
C:\Users\sainath\Desktop\freemind\view\mindmapview\VerticalRootNodeViewLayout.java,30,44,31,25,14,46,19,7,8,0,5,0,7,27,105,95,53,243,32,64,3,2,5,1,8,Algorithmic Oriented,1,* Needs more comments. 

Entire Project Totals,11642,41,33,26,30,35,17,2,8,0,7,1,17,44,166,50,48,307,27,27579,2403,3324,4827,3449,2521,Normal,256,

